"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"tni-miR-181b_st",-3.03250288923476,4.24340603151213,-3.15306366016157,0.00412541939820734,0.0186899435344872,-2.57309721244143
"cfa-miR-20_st",-3.97805925299911,7.0751067675506,-3.15032861672274,0.00415314740672075,0.0187878090967913,-2.57944134393005
"tni-miR-20_st",-4.10138122921675,6.93910273731551,-3.15022185237408,0.00415423341257267,0.0187878090967913,-2.57968894369799
"mmu-miR-193-star_st",-2.13181310854738,3.60654357726407,-3.14860556880394,0.00417070760189467,0.0188466724623816,-2.58343686580796
"mml-miR-129-3p_st",2.63482838867783,4.11321013913175,3.148471974294,0.00417207208700194,0.0188466724623816,-2.58374661473052
"cel-miR-65_st",1.61893233610422,3.5301076710599,3.14664756028948,0.00419074895429601,0.018920105764196,-2.58797609069742
"gga-let-7b_st",-2.20205802770509,11.5230124528884,-3.14619737186838,0.00419536995824532,0.0189300324617131,-2.58901958485196
"ppa-miR-220_st",1.11807193787392,2.11520157049924,3.14568614223301,0.00420062346146801,0.0189308541956275,-2.59020448889595
"mml-miR-802_st",1.3276816210364,4.34806156439458,3.14530746723657,0.00420451887895289,0.0189308541956275,-2.59108211061523
"osa-miR171g_st",1.6626643037363,2.19878686849638,3.14523725105887,0.00420524157179903,0.0189308541956275,-2.59124483947531
"cfa-miR-26a_st",-3.26234775021463,10.1944191184088,-3.14411431650169,0.00421681548783554,0.0189611122194677,-2.59384707369877
"mmu-miR-455_st",-1.81339438340138,3.30119741257861,-3.14343622453883,0.00422381928987029,0.0189816835827121,-2.5954182574373
"cfa-miR-151_st",-3.87175527258769,6.84412318147797,-3.14295185007366,0.00422882908406743,0.0189932754551649,-2.59654049558025
"hsa-miR-20a_st",-4.2956377304431,6.76613210529806,-3.14159252036985,0.00424291887846171,0.0190410122480839,-2.59968950300118
"dps-miR-284_st",1.28848099933618,2.74506431244874,3.14122201902525,0.00424676703114654,0.0190410122480839,-2.60054770023851
"aga-miR-124_st",1.06857396806411,1.81432370977839,3.14060430888383,0.0042531902326601,0.0190531156097114,-2.60197841343563
"mdo-let-7b_st",-2.26405365368534,11.4601582831316,-3.13761831259779,0.00428437162915186,0.0191766118452587,-2.60889273398874
"xtr-miR-128_st",-1.37221560879612,3.09022674185812,-3.13655397993299,0.00429553894914564,0.0192155906626063,-2.61135659676676
"tni-miR-199_st",-2.24653044552136,3.76618726146501,-3.13389611411477,0.00432354831580384,0.0193244502862456,-2.61750780802837
"bta-miR-151-star_st",-3.89256917719717,6.79790703726351,-3.13377589161324,0.00432481939227685,0.0193244502862456,-2.61778599065554
"cfa-miR-181a_st",-2.99548234706041,6.33133862442728,-3.132047951766,0.004343128066948,0.0193876010232701,-2.62178375639364
"hsa-miR-515-5p_st",1.03165071588445,1.63136524620778,3.13197391560769,0.00434391418960281,0.0193876010232701,-2.62195502526211
"mml-miR-429_st",-1.19767241879483,2.18394072968155,-3.13109195735096,0.00435328941551868,0.0194072771148194,-2.62399513638015
"osa-miR445h_st",3.29223282703558,3.94940274028971,3.12779519627106,0.0043885063330293,0.0195531225727617,-2.6316188643043
"hsa-miR-132-star_st",5.38192138580927,5.57252110987768,3.12542105015618,0.00441403683459083,0.0196556682976224,-2.63710689053985
"U73a_st",-2.42064046723204,8.34303239118375,-3.12452927094742,0.00442366340951137,0.0196839810829241,-2.63916783977586
"bta-miR-20a_st",-3.96088524992717,7.05199498569446,-3.12436559259262,0.00442543247123449,0.0196839810829241,-2.63954608133535
"fru-miR-181b_st",-3.02419362883016,4.36020889760993,-3.12392208135777,0.00443022942453202,0.0196941086192934,-2.64057094058982
"mdo-miR-19a_st",-1.04981978233987,2.44109611808948,-3.12224090003653,0.00444845818844849,0.0197413586707193,-2.64445521364483
"osa-miR171h_st",3.16146718979757,3.73674209778817,3.12201042799136,0.0044509627610758,0.0197413586707193,-2.6449876349925
"odi-miR-1483-5p_st",1.99241425734299,3.31778604658472,3.12152548170029,0.00445623716181644,0.0197466702036972,-2.64610786996968
"sbi-miR395f_st",1.07586263703504,1.82924174841123,3.12143574210493,0.00445721385020114,0.0197466702036972,-2.64631516177935
"mmu-miR-27a_st",-3.59026964894257,6.15028717356068,-3.11851012622844,0.00448916778353846,0.0198657113410833,-2.65307169137412
"mml-miR-136_st",1.02831803383477,2.24018708931394,3.11525772286373,0.00452494892147596,0.0199675188149828,-2.66057966300276
"mml-miR-423-5p_st",-1.72592249235308,5.85672658462808,-3.11446374381597,0.00453372530028694,0.0199836792000803,-2.66241199328288
"gga-let-7d_st",-1.50265677297108,3.57289103236184,-3.11407728139617,0.00453800303314022,0.0199912591341549,-2.66330379007868
"rno-miR-125b-5p_st",-2.63572519133142,9.30112768867666,-3.11173356097856,0.00456402861669909,0.0200832678150357,-2.66871109564111
"U76_st",-1.29983495368194,5.83536136769861,-3.1063128540667,0.00462477187513426,0.020293426279716,-2.68121060282569
"fru-miR-182_st",1.31406798038591,2.05894384689032,3.1060380421841,0.00462787191694675,0.0202956335751621,-2.68184403094071
"lla-miR-124a_st",1.29246639921517,2.19649902429219,3.10397289243005,0.00465123187429939,0.0203447359107793,-2.68660331098675
"lla-miR-125b_st",-2.70563919807561,9.23353181707997,-3.10039116353442,0.00469201497550465,0.0204864192154276,-2.69485433910411
"rno-miR-494_st",1.0315356566039,3.41133476294931,3.10036214231292,0.00469234681965649,0.0204864192154276,-2.694921176475
"cre-miR1162_st",1.00533383977438,1.82735641463278,3.09894220724739,0.0047086106274224,0.0205459475451178,-2.6981910222535
"hsa-miR-181c-star_st",3.19059620061246,4.9430288954582,3.09808268204949,0.00471848179435777,0.0205775308163538,-2.70017002654285
"mmu-miR-883b-3p_st",3.37607300766183,5.09245299642726,3.09779549067278,0.00472178444637293,0.0205804492182959,-2.70083121298874
"gga-miR-125b_st",-2.76136745721665,9.14605315036418,-3.09701503703277,0.00473077072812186,0.0206081233223369,-2.7026278755381
"mml-miR-221_st",-3.18645382211893,6.85016805162643,-3.09609872939924,0.0047413421806457,0.0206311743550925,-2.70473702815591
"cfa-miR-423a_st",-1.54059687518227,5.99643103016739,-3.0953772328616,0.00474968202605858,0.0206559627343616,-2.70639757084011
"mml-miR-222_st",-3.60198387512148,7.58955149359834,-3.09222791775868,0.00478625017410694,0.0207687646366717,-2.71364378918227
"ebv-miR-BHRF1-3_st",1.05253041861631,2.73984505690829,3.09089655147778,0.00480179029357883,0.0208246343753155,-2.71670612736068
"tni-let-7b_st",-2.41598460885071,11.4221860404354,-3.08468042370527,0.00487498898869663,0.021118863342329,-2.73099636506477
"mmu-let-7b_st",-2.47463414211476,11.4123413142886,-3.08426192425665,0.00487995529831938,0.0211241119720448,-2.73195799142093
"fru-miR-22b_st",-1.80774070184436,3.49641811286435,-3.08411865447806,0.00488165658624605,0.0211241119720448,-2.73228718276419
"mmu-miR-669h-3p_st",1.34438805057454,2.09111393035504,3.0823901044372,0.00490222746325401,0.0211784485723654,-2.73625833849687
"rlcv-miR-rL1-14-5p_st",1.05032450026883,3.25164535649433,3.0823803842799,0.00490234337394869,0.0211784485723654,-2.73628066668932
"osa-miR162a_st",1.12035912339137,3.19160285916892,3.08214591841293,0.00490514012241077,0.0211788232357128,-2.73681924916009
"hsa-miR-138_st",-1.07552131316987,2.62313456878315,-3.07807024928151,0.00495400027405969,0.0213197079808806,-2.74617838287992
"mmu-miR-101a-star_st",-1.03451376560846,2.35042787326752,-3.07805880238977,0.00495413815652965,0.0213197079808806,-2.74620466106101
"ppa-miR-19a_st",-1.05128014288666,2.1933391640738,-3.07687930284812,0.00496836542752974,0.0213574124401237,-2.74891215724774
"osa-miR821b_st",3.48683662161692,7.19723204950585,3.07479430424436,0.00499361071605593,0.0214182474811146,-2.75369705369483
"rno-miR-883_st",3.99774938431264,4.30782898490267,3.07451234927343,0.0049970340587229,0.0214182474811146,-2.75434400493134
"mdo-miR-20_st",-3.88334845131872,7.0882236753595,-3.07375357365454,0.00500625786193006,0.0214261797421258,-2.75608489825287
"odi-miR-1468_st",1.27012456982583,3.95690868495628,3.07373136554985,0.00500652807278805,0.0214261797421258,-2.75613584840859
"mdo-miR-181b_st",-3.0862550525852,4.25914022816646,-3.07352515096496,0.00500903779767932,0.0214261797421258,-2.75660894100352
"ath-miR398a_st",1.68921574594179,2.35618341569115,3.07130377077995,0.00503614949880948,0.021506835154752,-2.76170427417513
"cfa-miR-125b_st",-2.53812794070713,9.35872790462662,-3.07071756999515,0.00504332741312921,0.0215257256873865,-2.76304860717437
"mmu-miR-215_st",3.14543677474652,3.18509469160122,3.06908133046522,0.00506341471285521,0.0215761101313868,-2.76680038073811
"ath-miR398c_st",1.43155895256375,2.43330904533995,3.06665574955725,0.00509333335983056,0.0216799565398017,-2.7723603969842
"vvi-miR403a_st",2.49630725811876,3.95649791267659,3.06614348943392,0.00509967350840099,0.0216951270920815,-2.77353436722446
"ath-miR398b_st",1.54431214562477,2.49698229225789,3.06563395411062,0.00510598742694924,0.0217101696091449,-2.77470200514921
"hsa-miR-1269_st",1.40946718192135,2.16334030524023,3.06234187237235,0.00514696204668849,0.0218724896111313,-2.78224394221401
"mml-miR-936_st",1.06587800745162,2.94445060313062,3.05945910124746,0.00518310049801334,0.021990190223656,-2.78884516722775
"osa-miR821c_st",3.11090595297501,7.45271282591146,3.05905779633369,0.00518815047469368,0.0219996722516175,-2.78976388765961
"cfa-miR-146b_st",-2.4194905298533,3.35027043482491,-3.05861306361138,0.00519375244240315,0.0220114833716815,-2.79078196502056
"AFFX-BkGr-GC21_st",1.05126737433706,4.17114603244935,3.05537560013612,0.00523470714497504,0.022161016434442,-2.79819110906982
"tni-miR-26_st",-3.59125916237837,9.9843804590439,-3.05414965625671,0.00525029614597992,0.0221909488268432,-2.80099583123564
"hsa-miR-149-star_st",1.35328725248156,10.1378023698159,3.053242148801,0.00526186453419474,0.0222278223430983,-2.80307170320346
"dre-let-7b_st",-2.46361507426621,11.3822576767243,-3.05233234061701,0.00527348672705156,0.0222648831830945,-2.80515255649794
"hsa-miR-1224-3p_st",1.34277059419487,2.81587852422813,3.05112733564952,0.00528891766918425,0.0223076650656902,-2.80790813027619
"dre-miR-737_st",3.68087510756108,5.69604769357506,3.05087420964475,0.00529216461214085,0.0223076650656902,-2.80848690927423
"hsa-miR-708_st",-2.9811061563825,5.02317768717136,-3.05058323251908,0.00529589944157516,0.0223112960301401,-2.80915220881589
"rno-miR-551b_st",-1.0664211870421,2.12038351735346,-3.04889009260644,0.0053176817644073,0.0223760713220337,-2.81302288563081
"hsa-miR-1265_st",1.1503090728965,1.82753706285547,3.04872079989477,0.00531986442947391,0.0223760713220337,-2.81340985083627
"mmu-miR-130a_st",-3.08372053382553,4.85800652604844,-3.04786469174646,0.00533091523084088,0.0224104908709099,-2.81536657226118
"U84_st",-1.04817465665278,4.50968616033445,-3.04734780879228,0.00533759787728103,0.0224265201134146,-2.81654783903914
"mmu-miR-297b-3p_st",1.41120054468809,2.60367240708668,3.04630281733735,0.0053511327837943,0.022471307203306,-2.81893574796247
"mmu-miR-669b_st",-1.02499351667716,1.87512689174787,-3.04569678325462,0.00535899727170846,0.0224886067950999,-2.82032042463184
"mml-miR-296-5p_st",1.65010672115566,3.61562117559339,3.04514159043543,0.00536621169477775,0.022498360726764,-2.82158882797019
"hsa-miR-532-3p_st",-1.38071312751435,4.20938413113353,-3.04386459919557,0.00538284075555488,0.0225451345666521,-2.8245058639529
"U55_x_st",-2.83461422686942,6.84159659886765,-3.04278753737191,0.00539690462133729,0.0225797363566263,-2.82696576574995
"aga-miR-277_st",1.30252593678463,3.33130756692961,3.04257197685785,0.00539972354565373,0.0225797363566263,-2.82745803666985
"osa-miR398a_st",1.46355690900128,2.43020509249447,3.04254568491851,0.00540006746647916,0.0225797363566263,-2.82751807791635
"mcmv-miR-m88-1-star_st",1.30389643289797,2.80652468716606,3.03790931575637,0.00546104371246278,0.0227984718953909,-2.8381021481543
"gga-miR-26a_st",-3.89466164305947,9.00598808743925,-3.0366536916648,0.00547767027324123,0.0228553086948106,-2.84096725903974
"vvi-miR399g_st",1.7857728428219,2.58383442826591,3.03609282620452,0.0054851126944944,0.0228619497106527,-2.84224687869789
"hsa-miR-744-star_st",1.4394175828638,2.32915687706156,3.03507944817872,0.00549858426217869,0.0228778788740313,-2.84455863476709
"mdo-miR-92_st",-2.30419848598519,8.25249857857177,-3.03467237561497,0.00550400467152959,0.0228778788740313,-2.84548716423904
"gga-miR-221_st",-3.17701010133995,6.89048506085798,-3.03448517577486,0.00550649906104324,0.0228778788740313,-2.84591414647026
"rno-miR-181c_st",-1.68658131671743,2.86974430198309,-3.03071982947661,0.00555690136351934,0.0230627637577821,-2.85449991512876
"vvi-miR399d_st",1.06643341551125,1.76885000884091,3.02958127166173,0.00557222852671425,0.023077353437346,-2.85709509646161
"ppy-miR-10a_st",-1.44611357591399,3.05499354706832,-3.02912626450417,0.00557836508412589,0.0230905313201503,-2.85813209522786
"aga-miR-125_st",-2.81092264568617,9.14948174821108,-3.02712810848719,0.00560539020337335,0.0231778436187104,-2.86268520723686
"hsa-miR-940_st",1.63706171961827,3.75297603626538,3.0263633480358,0.00561576667828127,0.0232084699052185,-2.86442746721264
"ppt-miR894_st",3.2865961938319,5.27452364116177,3.02097935671826,0.00568933923775135,0.0234752830744598,-2.87668739748878
"ggo-miR-221_st",-3.24253413278393,6.90739045830943,-3.01971771314212,0.0057067123598372,0.0235345420011228,-2.87955883553044
"cel-miR-1823_st",-1.09400967766892,2.6227902365986,-3.01876351684633,0.00571988550574732,0.0235764268077085,-2.88173016978307
"U43_x_st",-1.78912278084902,9.19851624437292,-3.01781702089872,0.00573298103531464,0.0235930736129457,-2.88388366713593
"age-miR-125b_st",-3.0044591043281,8.97833864638165,-3.01623799962163,0.00575489181724538,0.0236483206358137,-2.88747560877286
"rlcv-miR-rL1-12-3p_st",2.03400374488611,4.46003538426074,3.01348432239029,0.00579329380986542,0.0237790689180815,-2.89373755715421
"xtr-miR-26_st",-3.94845806920306,8.86325869841233,-3.01297047318948,0.00580048684311107,0.0237854871027626,-2.89490577205174
"hsa-miR-628-3p_st",-1.11907178694203,2.13240053436408,-3.01293088366395,0.00580104138424383,0.0237854871027626,-2.8949957733564
"rno-miR-221_st",-3.34713228577635,6.77182310586006,-3.01116459413682,0.00582583385280964,0.0238746153957563,-2.89901062815818
"ebv-miR-BART14_st",1.23786630757362,4.06402212063372,3.01053054293053,0.00583475834514146,0.0238986564293923,-2.90045158750339
"ssc-miR-27a_st",-3.46611200941612,6.1606410246657,-3.01024954166177,0.00583871770917299,0.0239023462007265,-2.90109015225543
"ptr-miR-181a_st",-3.13989960619165,6.52431078107088,-3.00894940039784,0.00585707037433008,0.0239523835559338,-2.90404431260465
"fru-miR-189_st",1.3503603023096,3.01445531955298,3.00763028193124,0.00587574719836626,0.0240096604526766,-2.90704098465551
"cfa-miR-487_st",3.72775153008076,4.99701044065184,3.00738845147188,0.00587917733180701,0.0240096604526766,-2.90759029005234
"xtr-miR-27a_st",-3.26025053378821,6.36446070902479,-3.00730982111625,0.0058802930398494,0.0240096604526766,-2.90776889040451
"mne-miR-188_st",-1.12205362347996,2.34846483061523,-3.00625349145369,0.00589530120641134,0.0240583701974437,-2.91016801775893
"hsa-miR-629_st",-1.00645291416129,4.20954580127931,-3.00523606661069,0.00590979118427568,0.0240923412128922,-2.91247841278853
"rno-miR-325-5p_st",1.10250347534374,3.28202157123317,3.00437896317256,0.00592202427024283,0.024129624437929,-2.91442446227424
"mmu-miR-574-3p_st",-2.47533641548568,5.96560184207742,-3.00354583868594,0.00593393827676361,0.0241485307389016,-2.91631581902556
"kshv-miR-K12-10a_st",1.33476077334885,3.01196851696518,3.00340640774051,0.00593593442731029,0.0241485307389016,-2.91663233079272
"hsa-miR-600_st",1.22272354028566,2.24003921807814,3.00303320537514,0.00594128049930499,0.0241577040073197,-2.91747947578047
"mdo-miR-181a_st",-3.24241598502236,6.41437159384378,-3.00211746997786,0.00595441776013698,0.0241985308348781,-2.91955792666591
"smo-miR1090_st",2.84232901945618,3.67063849270779,3.00172957904893,0.005959990849432,0.0242085906903904,-2.92043823593562
"hsa-miR-500_st",-2.32958986552197,4.31353235662447,-3.00097526973441,0.00597084277386034,0.02424007079362,-2.92214997061071
"bta-let-7a_st",-2.80340971386709,8.33723827406875,-2.99795448883627,0.00601449070986708,0.024404592366361,-2.92900293109769
"cfa-miR-17_st",-2.05379810171153,4.03431871668005,-2.99670519426266,0.00603263089698053,0.0244528062551363,-2.93183614180164
"ptc-miR481d_st",1.29008807487243,2.2209148918603,2.99576845255003,0.006046266942822,0.02448268194723,-2.93396016640975
"hsa-miR-1225-3p_st",1.41356437580168,3.01781675602486,2.99423750922506,0.00606861604156646,0.0245604528041646,-2.93743084816448
"U54_st",-1.57499746194292,4.4710693202601,-2.99310582492112,0.00608518729441402,0.0246147715868766,-2.93999586506935
"rno-miR-181a_st",-3.31206163129165,6.40180235005792,-2.99185171103608,0.00610360170658087,0.0246558417074456,-2.94283784178478
"ppy-miR-221_st",-3.16782958346433,6.92287657749976,-2.99164889007496,0.00610658475746409,0.0246558417074456,-2.94329740644836
"rno-miR-193-star_st",-2.18052287386524,3.53978547857759,-2.98942798111282,0.00613934057038016,0.0247441704783501,-2.94832872368648
"ath-miR861-3p_st",1.06328333671326,1.68279848618271,2.98889894148315,0.00614716796577285,0.0247619381952904,-2.94952696714383
"hsa-miR-222_st",-3.61399987524547,7.5866600453778,-2.98583563673922,0.00619267847765865,0.0248821502842685,-2.95646320460887
"cre-miR1167_st",3.75237624578666,3.91450207362105,2.98530834661534,0.00620054459824146,0.0248894064448662,-2.95765680836392
"rno-miR-487b_st",3.70136480481959,4.93539602348121,2.98314271159714,0.00623295160802771,0.0250053987765588,-2.96255801761573
"ptc-miR156c_st",1.01629500380202,1.94462161999609,2.98165729787345,0.00625527295401941,0.0250820719013143,-2.96591879510366
"AFFX-BkGr-GC23_st",1.04590887172055,4.53206781188702,2.98058129206933,0.00627148969623774,0.0251328097702319,-2.96835278441024
"cfa-miR-1306_st",1.58633474101498,2.63869144837397,2.98023621981801,0.00627669884592607,0.0251328097702319,-2.9691332703277
"odi-miR-1477_st",1.22139956379151,3.12302161943682,2.97922154357889,0.00629204012737218,0.0251778257016966,-2.97142802144093
"ath-miR171a_st",1.22098106101513,2.36775032912759,2.97879254582884,0.00629853705566178,0.0251909248157609,-2.97239811417899
"rno-miR-377_st",1.45008579435958,3.65616000683261,2.9766898870584,0.0063304732277575,0.0252927649667305,-2.97715189893689
"mne-miR-26a_st",-3.87973798534834,9.79277854942649,-2.97496097562603,0.00635684832704556,0.0253736698257528,-2.98105950545153
"mmu-miR-335-5p_st",2.75638175063014,5.04232876882853,2.97493690193831,0.00635721631718797,0.0253736698257528,-2.98111390808819
"cre-miR906-3p_st",1.6806308788893,3.05557339542372,2.97452656849846,0.00636349179322918,0.025385752100095,-2.98204116306417
"dre-miR-728_st",1.07709541374358,2.111157222034,2.97365774957279,0.0063767986545028,0.0254258579004793,-2.98400428447028
"hsa-miR-18b-star_st",1.33130241689539,2.72363397039171,2.97305168665135,0.00638609683335097,0.0254499473496368,-2.98537353969286
"mml-miR-146b-5p_st",-2.32428008686225,3.55801651205971,-2.97191220057761,0.00640361375168169,0.0255067489650318,-2.98794757841929
"xtr-miR-192_st",-1.29358111902726,2.68003194869413,-2.97101516714317,0.00641743573278179,0.0255230369576369,-2.98997359915116
"mdo-miR-365_st",2.04680718805626,3.1150693143431,2.97101095807446,0.00641750065537511,0.0255230369576369,-2.98998310497843
"cin-miR-92b_st",-3.13405539588534,6.90371085645489,-2.97027124736226,0.00642892001576074,0.0255529862777278,-2.99165357974989
"mml-miR-449a_st",-2.51774269491872,2.82506640113399,-2.96922769922491,0.00644506282798206,0.0255935802848983,-2.99400986793004
"mtr-miR171_st",1.43917325327157,2.35881431668582,2.96878453450503,0.00645192989096365,0.0256078375306658,-2.99501039603481
"dme-miR-1004_st",1.0488780085347,2.02212037666934,2.96728251848748,0.00647525628690952,0.0256743418986291,-2.99840095139209
"dre-miR-19a_st",-1.09209520985852,2.22067299726248,-2.96566621895845,0.0065004472578389,0.0257350533536023,-3.00204856859249
"ppt-miR419_st",1.91492680577373,2.51678765668125,2.96178669839896,0.00656129338385451,0.0259496496937363,-3.01079988132135
"xtr-miR-130a_st",-2.76379379890408,4.97011641529761,-2.96114347218989,0.00657143398325724,0.0259766092964873,-3.0122503232894
"mmu-miR-467a-star_st",1.1654726974576,3.2149694979425,2.95753087018322,0.0066286653475009,0.026123560106263,-3.02039375075725
"osa-miR395o_st",-1.06405853989479,2.0125122979086,-2.95704552399751,0.00663639034535999,0.0261408218492885,-3.02148744154916
"ENSG00000200307_x_st",1.99053046218705,4.103536965174,2.95666290906709,0.00664248626664193,0.0261516524805072,-3.02234957455325
"mdv1-miR-M9-star_st",2.62870564396705,3.90583317747462,2.95597837256592,0.00665340578729139,0.0261814532868491,-3.02389188342818
"fru-miR-221_st",-3.36502965985765,6.79127804469816,-2.95263289991428,0.00670701810358188,0.0263393700901972,-3.03142700069232
"mdv2-miR-M24_st",1.29177398680853,2.33962015713066,2.94842470565166,0.00677504001404474,0.0265797880069075,-3.04089942390419
"U83_st",-2.43249632625344,5.84033194821645,-2.94659953579151,0.00680474606772375,0.0266561857239404,-3.04500576068788
"hsa-miR-371-5p_st",1.34663476662252,2.37111614527763,2.94412193942618,0.00684526927689499,0.0267433948616995,-3.05057798784353
"mmu-miR-181a_st",-2.87538004453127,6.74046771796303,-2.94399719428795,0.00684731565113406,0.0267433948616995,-3.05085848548496
"mmu-miR-222_st",-3.5569267074686,7.58413916795052,-2.94279566665415,0.00686705587109128,0.0267928315689358,-3.05355990521929
"rno-miR-27a_st",-3.32965944435949,6.33144401417917,-2.94244527078868,0.00687282281042251,0.0268019512292674,-3.05434760717533
"mml-miR-151-5p_st",-3.84345703296359,6.80999374464634,-2.94198319347946,0.00688043488871165,0.0268158768635384,-3.05538630350625
"osa-miR169l_st",1.08681520978326,1.64926005795731,2.94129220043829,0.006891833003872,0.0268359117714298,-3.0569394286807
"cre-miR906-5p_st",1.24413323358004,2.30880844130977,2.94003418292949,0.00691263048475354,0.0269034896605323,-3.05976658507704
"cel-miR-40_st",1.04728165068795,2.09180225080168,2.93837335851803,0.00694017861584637,0.0269838287974325,-3.06349807667852
"xtr-miR-106_st",-3.82922425186978,6.92828419172694,-2.93731024667881,0.00695786726817908,0.0270257120779421,-3.06588610877459
"mmu-miR-26a_st",-3.89463193483026,9.75373439459366,-2.93626127213371,0.00697536272798679,0.0270750085830803,-3.06824197397721
"tni-miR-125b_st",-2.32622792927261,9.46501204241385,-2.93613402879737,0.00697748781654815,0.0270750085830803,-3.06852771878045
"gga-miR-199_st",-2.21007325346134,3.71826654622019,-2.9346520981214,0.00700228290983379,0.0271292397270048,-3.07185518312884
"bta-miR-455-star_st",-2.13935200786424,4.51343346433552,-2.93446916827425,0.00700534942662773,0.0271292397270048,-3.07226586950079
"hsa-miR-151-5p_st",-3.59228249739303,7.01076443517022,-2.93351217647463,0.00702141264556635,0.027177979110996,-3.0744141597607
"sme-miR-190a-star_st",1.20157929787449,2.33511075094789,2.93215488072941,0.0070442551023153,0.0272528978339575,-3.07746048295294
"hsa-miR-328_st",-1.39280162698821,3.00489220442408,-2.9314320019225,0.00705644953715831,0.027286567606577,-3.07908263695293
"tni-miR-202_st",1.79453744333024,3.2581535061276,2.93007485758959,0.00707939781283337,0.0273617675110251,-3.08212756937226
"ebv-miR-BART19-5p_st",1.138482576593,2.30745487611702,2.92753202501726,0.00712258636515062,0.0274879073795813,-3.08783090109996
"ENSG00000202216_st",1.12659499899142,4.11755594704893,2.92599234062462,0.0071488586704601,0.0275622872362488,-3.09128309350026
"mne-miR-125b_st",-2.77124077288227,9.12914584742052,-2.92598915374759,0.00714891314496178,0.0275622872362488,-3.09129023801521
"bta-miR-487b_st",3.82122946648965,4.98077257836534,2.9254211165472,0.00715862912791378,0.0275861373938098,-3.09256363417109
"cre-miR1149.1_st",1.34488616302073,4.36888197826869,2.92137630248946,0.00722817742465822,0.0278130017595785,-3.10162759551737
"hsa-miR-26a_st",-3.77887757312191,9.82367704395899,-2.91794122980191,0.00728774544055138,0.0279335262704128,-3.10932037917933
"ppy-miR-197_st",-1.15134609137135,4.30698613057446,-2.91792116818086,0.00728809469806421,0.0279335262704128,-3.10936529379983
"hsa-miR-31-star_st",-1.32061652060723,2.55671375021146,-2.917706954614,0.00729182498467836,0.0279341236545399,-3.10984487278109
"bta-miR-30e-5p_st",-2.98518057985494,5.98022616981209,-2.91725172944629,0.00729975824141182,0.027950813648522,-3.11086396858653
"ath-miR168b_st",1.09824918166962,3.39277620827178,2.91667970542217,0.00730973859371291,0.0279616285412954,-3.11214442716606
"hsa-miR-27a_st",-3.37707283641245,6.27515030079484,-2.91638479289157,0.00731488912584746,0.027967641153864,-3.11280453189603
"hsa-miR-378_st",-2.93741967227151,6.47286409068762,-2.91547572113099,0.00733078741786492,0.028001028187006,-3.11483910740981
"lla-miR-181a_st",-2.90766615627373,6.70769381492381,-2.91429951818703,0.00735140615973239,0.0280523628605023,-3.11747108202046
"osa-miR398b_st",1.20352659212419,2.63945011481117,2.91389002838586,0.00735859740555281,0.0280660999142973,-3.11838726986548
"mmu-miR-665_st",-1.06980193913357,2.26805351857348,-2.91024102298822,0.00742297515167137,0.0282716270149364,-3.12654871906108
"bta-miR-222_st",-3.62368239021088,7.54275788778692,-2.91001645064486,0.00742695460801849,0.0282716270149364,-3.12705083842299
"aga-miR-92a_st",-2.87891476016398,7.28697719442001,-2.90943594656491,0.00743725062182676,0.0282936926616086,-3.12834869411978
"bta-miR-125a_st",-2.55881212068996,7.62281353015448,-2.90928150564023,0.00743999212023106,0.0282936926616086,-3.12869396227632
"hsa-miR-143-star_st",-1.07548622110354,2.03254516073812,-2.90891088701396,0.00744657493012136,0.0283049528593864,-3.12952248052873
"U14A_st",1.16437099096393,2.99125391019277,2.90859731015413,0.00745214890295212,0.0283123693128686,-3.13022344127283
"mmu-miR-574-5p_st",-1.72212398071756,3.32277888220515,-2.90577874492859,0.00750242841416233,0.0284618825517857,-3.136522309752
"ppy-miR-181a_st",-3.04995979791139,6.59889800085654,-2.90549626948401,0.00750748513188818,0.0284672471158205,-3.1371534137548
"hsa-miR-129-3p_st",1.19531106120087,4.6831261668436,2.90447153854739,0.00752585647768636,0.0285230690461294,-3.13944260395964
"U51_x_st",1.0635827872073,4.54491491719289,2.9039096459593,0.00753594818732104,0.0285473815187093,-3.14069767062699
"bna-miR1140a_st",1.56768938981972,2.96893697970934,2.90338402594343,0.00754540006661082,0.0285555939566894,-3.14187160883692
"mne-miR-19a_st",-1.09936765585839,2.21335195859705,-2.90258503562427,0.00755978935071809,0.0285823675741954,-3.1436559008528
"dps-miR-125_st",-2.79613687335001,9.15790107413583,-2.90114046260078,0.00758587132012269,0.0286532548896853,-3.14688128149923
"lla-miR-26a_st",-3.92627178653679,9.72045777889683,-2.90044199562603,0.00759851286302647,0.0286673487097218,-3.14844050387489
"ggo-miR-26a_st",-3.75797266241042,9.91379835259238,-2.90032637757203,0.00760060736104204,0.0286673487097218,-3.1486985858634
"tni-let-7a_st",-2.74927192435942,8.33591508910301,-2.89946669698233,0.00761619824769702,0.0287009052799691,-3.15061740055466
"mmu-miR-294-star_st",1.59453133446125,3.26382733819857,2.89943083244,0.00761684933469686,0.0287009052799691,-3.15069744441464
"gga-miR-142-3p_st",1.2489631266316,3.13672506279152,2.89842963778898,0.00763504642457512,0.0287417571329743,-3.15293175119693
"rno-miR-342-5p_st",-2.0892909634732,3.80337584871853,-2.897454953605,0.00765280132083114,0.0287947242765023,-3.15510652906877
